name,rating,place_id,tags,website,place_links,territory_id,description,locationYX
Galata Tower,4.9,859308,"1,2,3,4,7",https://tr.wikipedia.org/wiki/Galata_Kulesi,"https://www.google.com/maps/place/Galata+Kulesi/@41.025569,28.9741286,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab9e7a7777c43:0x4c76cf3dcc8b330b!8m2!3d41.025569!4d28.9741286!16zL20vMDFmaHhi?entry=ttu",0,"Galata Tower as it was known after it was used as a museum , is a tower located in the Beyoğlu district of Istanbul . It takes its name from the Galata district where it is located. Built as a watchtower within the Galata Walls , the tower serves as an exhibition venue and museum as of 2020, after being used for different purposes in different periods. It is one of the symbolic buildings of both Beyoğlu and Istanbul.","41.02587501770054,28.974178292324684"
Arab Mosque,4.4,260289,"1,2,3,5",https://tr.wikipedia.org/wiki/Arap_Camii,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9e602d7ace5:0x7bc558f92c3a836c?sa=X&ved=1t:8290&ictx=111,0,"Arap Mosque is a mosque located in the Galata district of the Beyoğlu district of Istanbul , Turkey . The place of worship , formerly known as St. Paolo or St. Domeniko Church , was converted into a mosque after the city came under Ottoman rule in 1453 .","41.024759899149835,28.9708184864713"
Neve Shalom Synagogue,4.2,672514,"1,2,3,5",https://tr.wikipedia.org/wiki/Neve_%C5%9Ealom_Sinagogu,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9e6e5ecd1ab:0x1de303dda77cdfff?sa=X&ved=1t:8290&ictx=111,0,"Neve Şalom Synagogue is a synagogue located in Karaköy, Beyoğlu, Istanbul. The market was opened on March 25, 1951 by the then Chief Rabbi of Türkiye, Rav. It was made with the participation of Rafael David Saban. Neve Shalom Synagogue, the largest of the synagogues in Istanbul, was built by converting the ceremonial hall of the First Mixed Jewish Primary School, which was demolished in 1949. Its architects were Turkish Jews Elyo Ventura and Bernar Motola.","41.02731307419248,28.972623377454173"
Ottoman Bank Museum,4.6,228552,"2,3,4,7",http://www.obmuze.com/#kronolojik,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9e62c4ae6f3:0x5141ccf06b4f8996?sa=X&ved=1t:8290&ictx=111,0,"Ottoman Bank Museum is the first museum established by a private bank in Turkey. Founded in 2002 within the Ottoman Bank Archive and Research Center, the museum is organized inside the vaults and on the floors of the building.","41.02429934102584,28.97375539653345"
French Street Cultural Center,4.2,132006,"2,13,14,15,16",https://akmistanbul.gov.tr/tr/fransiz-kultur-merkezi,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7602d32708d:0x4612f80c4f3b2769?sa=X&ved=1t:8290&ictx=111,0,"""Istanbul French Street Cultural Center is a vibrant hub for French culture and arts in the heart of Istanbul. It offers a diverse range of events, including exhibitions, performances, workshops, and screenings, showcasing the rich heritage of French culture and fostering cultural exchange between France and Turkey.","41.03218963326699,28.979591696647134"
Huseyin Aga Tomb,4.5,213192,"3,4,5",https://tr.wikipedia.org/wiki/H%C3%BCseyin_A%C4%9Fa_Camii,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab761485e6131:0x67cade42931725db?sa=X&ved=1t:8290&ictx=111,0,"Hüseyin Ağa Mosque, Hüseyinağa Mosque, Emin Bey Mosque, or commonly known as Ağa Mosque, is a mosque located on Istiklal Street in the Beyoğlu district of Istanbul, Turkey. It was opened for worship in 1596. It was built by Hüseyin Ağa, one of the lords of Galata Palace.","41.03568770893633,28.980668084071656"
St. Anthony's Catholic Church,4.6,723399,"1,2,3,5",https://tr.wikipedia.org/wiki/St._Antuan_Katolik_Kilisesi,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7600647761f:0x87ccd464f889e39?sa=X&ved=1t:8290&ictx=111,0,"St. St. Anthony's Catholic Church is the largest and largest Catholic Church in Istanbul. In 1230, priests built a church around Galata in the name of their founder, St. Francis of Assisi . St. Francis Church, which burned twice in the fires of 1639 and 1660 and was rebuilt in the same place after each fire, was moved to its new location in Beyoğlu after the fire of 1696, which was the last fire it suffered and engulfed its entire surroundings . In 1724, a new church called St. Anthony's in Pera was built and consecrated for the citizens of Catholic countries and their families who were in the Ottoman Imperial palace and state service and also engaged in trade.","41.03272177192847,28.977134287642805"
Taksim Republic Monument,4.7,750637,"1,3,7",https://tr.wikipedia.org/wiki/Taksim_Cumhuriyet_An%C4%B1t%C4%B1,"https://www.google.com/maps/place/Taksim+Cumhuriyet+An%C4%B1t%C4%B1/@41.0368931,28.9844591,16.22z/data=!4m6!3m5!1s0x14cab7ea6aca6711:0x29933494d70872da!8m2!3d41.0369949!4d28.9851351!16s%2Fg%2F11q23pw2s5?entry=ttu",0,"Taksim Republic Monument is a monument located in Taksim Square , Istanbul . Commissioned by the Italian sculptor Pietro Canonica ,  two young Turks; With the help of Hadi (Bara) Bey and Sabiha (Bengütaş) Hanım, the monument was completed in 1928. The base and landscaping of the monument, which was opened on August 8, 1928, were designed by architect Giulio Mongeri .","41.037260797502576,28.985774261553576"
Kazancı Ali Aga Mosque,4.3,221021,"1,2,3,5",https://tr.wikipedia.org/wiki/Kazanc%C4%B1_Camii,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab764ec036aff:0x67c7aaf68a3763f?sa=X&ved=1t:8290&ictx=111,0,Kazancı Mosque is a mosque built in the Ottoman style in the 17th century on Kazancı Hill in Taksim . It has a brick minaret and a square plan with a masonry roof. The basement of the supreme mosque is used as a prayer area.,"41.035743546060914,28.98586777798867"
Hagia Triada Greek Orthodox Church,4.5,691699,"1,2,3,5",https://tr.wikipedia.org/wiki/Aya_Triada_Rum_Ortodoks_Kilisesi_(Beyo%C4%9Flu),https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7646ade769f:0xe678bbe9c5f2acf0?sa=X&ved=1t:8290&ictx=111,0,"Hagia Triada is a Greek Orthodox church located in Beyoğlu, Istanbul. southwest of Taksim Square; Located at the intersection of Meşelik Street, Istiklal Street and Sıraselviler Street, the church is one of the largest Greek Orthodox shrines in Istanbul.","41.035979736194264,28.98424085785096"
Taksim Maksemi,4.4,112832,"1,7",https://tr.wikipedia.org/wiki/Taksim_Maksemi,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab73363a6f915:0x827970c199a0e442?sa=X&ved=1t:8290&ictx=111,0,"Taksim Maksemi is a building located at the intersection of Istiklal Street and Taksim Square in Beyoğlu, Istanbul. The name of Taksim Square comes from Taksim Maksemi, where Galata-Beyoğlu water used to be ""divided"".","41.03720659644188,28.98437188534821"
Tesvikiye Mosque,4.3,879950,"1,2,3,5",https://tr.wikipedia.org/wiki/Te%C5%9Fvikiye_Camii,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab70bf46f4c17:0x21cb391b27a89ff5?sa=X&ved=1t:8290&ictx=111,0,Teşvikiye Mosque is a mosque built by Abdülmecid in 1854 in the Teşvikiye district of Istanbul . III in 1794-1795 . It was built on the site of the mosque built by Selim .,"41.049926915626635,28.99620727687881"
Tophane Pavilion,4.6,625673,"1,3,7",https://tr.wikipedia.org/wiki/Tophane_Kasr%C4%B1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9d936a7e353:0x8b23675857a25564?sa=X&ved=1t:8290&ictx=111,0,"Tophane Pavilion , the pavilion built by the order of Sultan Abdülmecid . It is located in Tophane , on Necatibey Street and next to Nusretiye Mosque . It is one of the most important elements of Old Tophane Square. The pavilion is a two-storey building with a rectangular plan, parallel to the sea. The decorations on the exterior, the baroque style cantilevers placed on the consoles on the second floor, the hand-carved ceiling decorations and the marble fireplaces are among the most striking features of the pavilion.","41.027782712108326,28.982364501539053"
Cihangir Mosque,4.2,489599,"1,2,3,5",https://tr.wikipedia.org/wiki/Cihangir_Camii,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab762b7f15ee9:0x57de13a63e8fb087?sa=X&ved=1t:8290&ictx=111,0,"Cihangir Mosque is located in Beyoğlu, Pürtelaş neighborhood, on the Cihangir slope. The first mosque was built by Mimar Sinan for Prince Cihangir by Suleiman the Magnificent. Later, the mosque was destroyed and rebuilt many times during earthquakes and fires, and was last built in 1889 during World War II. Abdulhamid renovated it.","41.03051315031078,28.98671774725926"
Kilic Ali Pasa Mosque,4.6,631691,"1,2,3,5",https://istanbultourstudio.com/things-to-do/kilic-ali-pasha-mosque,"https://www.google.com/maps/dir/41.0943488,28.8817152/kilic+ali+pasa+mosque+maps/@41.0568257,28.8557453,12z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x14cab9dea3e544d1:0xbc6e9586f759481b!2m2!1d28.9808356!2d41.0264213?entry=ttu",0,"Located in Tophane, the Kilic Ali Pasa Mosque was commissioned by the Ottoman chief admiral, Kilic Ali Pasa, and built by the architect Sinan in 1580. Designed as an entire mosque-complex (Turkish: kulliye) there is the mosque itself, a madrassa, a tomb, a public fountain, a school and a hamam. The mosque’s original plans are one of the rare documents to survive intact from the 16th century and demonstrate how Sinan worked to have the mosque resemble the Hagia Sophia.","41.02869245668975,28.98072228203"
Nusretiye Mosque,4.2,204226,"1,2,3,5",https://en.wikipedia.org/wiki/Nusretiye_Mosque,"https://www.google.com/maps/dir//K%C4%B1l%C4%B1%C3%A7ali+Pa%C5%9Fa,+Meclis-i+Mebusan+Cd.+No:4,+34425+Beyo%C4%9Flu%2F%C4%B0stanbul/@41.0273528,28.9007359,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9d9239f43a7:0xc9041c49b5618995!2m2!1d28.9830316!2d41.0275029?hl=en&entry=ttu",3,"The mosque you're referring to is the Tophane Mosque, commissioned by Mahmud II and constructed between 1822 and 1826 in the Tophane neighborhood. It was named in commemoration of Mahmud II's victory over the Janissaries in 1826, coinciding with the completion of the mosque. This victory marked a significant event in Mahmud II's efforts to reform the Ottoman military and society.In addition to the mosque, Mahmud II also oversaw the construction of a new artillery barracks and parade ground near the mosque. These developments replaced the previous barracks, which had been built by his predecessor Selim III but were destroyed by the Janissaries. This indicates a continuity of Tophane's association with the reformist initiatives that were initiated during Selim III's reign.","41.03253262441345,28.983820000533978"
Istanbul Museum of Painting and Sculpture,4.6,824345,"2,4,6",https://irhm.msgsu.edu.tr/en/homepage/,"https://www.google.com/maps/dir//K%C4%B1l%C4%B1%C3%A7ali+Pa%C5%9Fa,+Meclis-i+Mebusan+Cd.+No:6,+34433+Beyo%C4%9Flu%2F%C4%B0stanbul/@41.0274185,28.9018462,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9749ab20d3b:0xd23b2f124e618a59!2m2!1d28.984247!2d41.0274478?entry=ttu",3,"The Istanbul Museum of Painting and Sculpture, located in the heart of Istanbul, Turkey, is a prominent cultural institution showcasing a rich collection of paintings and sculptures. Established in [year], the museum occupies a historic building, adding to its charm and significance. With its diverse collection spanning various artistic movements and periods, visitors can explore works by renowned Turkish artists as well as international masters. From traditional Ottoman art to modern and contemporary pieces, the museum offers a comprehensive journey through Turkey's vibrant artistic heritage. The museum also serves as a hub for educational programs, workshops, and exhibitions, fostering a deeper appreciation and understanding of art among visitors of all ages. Its strategic location near other cultural attractions makes it a must-visit destination for art enthusiasts and tourists alike, providing a window into Turkey's rich artistic legacy.","41.0300084184215,28.98441527977153"
The Yeralti Mosque,4.8,715835,"1,2,3,5",https://en.wikipedia.org/wiki/Yeralt%C4%B1_Mosque,https://www.google.com/maps/dir//Yeralt%C4%B1+Camii+Nerede/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x14cab9c2aa31cadf:0xbbafb0038ddd2071?sa=X&ved=1t:3061&ictx=111,3,"The Yeralti Mosque, also known as the Underground Mosque, is a unique historical site located in Istanbul, Turkey. Built during the Ottoman period, this mosque is distinguished by its underground location, offering visitors a glimpse into Istanbul's hidden architectural treasures. Accessible via a staircase, the mosque features stunning architectural details and intricate designs, reflecting the artistic and cultural richness of its time. Despite its subterranean setting, the mosque exudes a serene atmosphere, providing a peaceful sanctuary for worshippers and visitors alike. With its historical significance and architectural beauty, the Yeraltı Mosque stands as a testament to Istanbul's diverse cultural heritage, attracting tourists and history enthusiasts from around the world.","41.02698962224171,28.976749738350225"
Tophane Park,4.3,957964,"11,12",https://en.wikipedia.org/wiki/Tophane_Park,"https://www.google.com/maps/place/Tophane+Parki/@41.0270172,28.9798511,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab9d932557cef:0xf56e5f92b590e1cf!8m2!3d41.0270172!4d28.9798511!16s%2Fg%2F11gzw7hn7?hl=en&entry=ttu",3,"Tophane Park, located in the Tophane neighborhood of Istanbul, Turkey, is a charming urban green space offering respite from the bustling city life. Situated near the historic Tophane Square, the park features lush gardens, shaded walkways, and picturesque fountains, providing a serene environment for relaxation and recreation. With its strategic location overlooking the Bosphorus Strait, Tophane Park offers stunning views of the waterfront and the iconic Istanbul skyline. The park is popular among locals and tourists alike, who gather here to enjoy leisurely strolls, picnics, and outdoor activities. Its historical significance, coupled with its natural beauty, makes Tophane Park a beloved destination for visitors seeking tranquility amidst the vibrant city atmosphere.","41.031649744069114,28.98053436384298"
Sokollu Mehmet Pasha Mosque,4.8,450480,"1,2,3,5","https://en.wikipedia.org/wiki/Sokollu_Mehmed_Pasha_Mosque,_Kad%C4%B1rga","https://www.google.com/maps/dir//K%C3%BC%C3%A7%C3%BCk+Ayasofya,+34122+Fatih%2F%C4%B0stanbul/@41.00472,28.8898086,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab999c4d254eb:0x9938456b1abcbeba!2m2!1d28.9722094!2d41.0047493?entry=ttu",3,"The Sokollu Mehmet Pasha Mosque, located in Istanbul, Turkey, is a splendid example of Ottoman architecture and a testament to the grandeur of the Ottoman Empire. Commissioned by Sokollu Mehmet Pasha, the Grand Vizier of the Ottoman Empire, in the 16th century, this mosque is renowned for its exquisite design and intricate ornamentation. Adorned with stunning domes, elegant minarets, and intricate tilework, the Sokollu Mehmet Pasha Mosque stands as a masterpiece of Islamic architecture. Its central location in the heart of Istanbul's historic peninsula makes it a prominent landmark and a must-visit destination for tourists and history enthusiasts. Beyond its architectural significance, the mosque also serves as a place of worship and a cultural hub, attracting visitors from around the world to admire its beauty and soak in the rich history of the Ottoman era.","41.00912435089942,28.972892662665952"
Church of St. Panteleimon the Great Martyr,4.6,930187,"1,2,3,5","https://en.wikipedia.org/wiki/Agios_Panteleimonas_Greek_Orthodox_Church,_Kuzguncuk","https://www.google.com/maps/dir//6+Kemanke%C5%9F+Karamustafa+Pa%C5%9Fa+Hoca+Tahsin+Sokak,+Karak%C3%B6y,+D:19,+34425+Beyo%C4%9Flu%2F%C4%B0stanbul/@41.0246743,28.8960204,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9dda8b4f0f7:0x96d17dcad22b1b57!2m2!1d28.9784246!2d41.0247013?entry=ttu",3,"The Church of St. Panteleimon the Great Martyr, commonly known as Aya Panteleymon Rus Ortodoks Kilisesi, is a historic Russian Orthodox church located in Istanbul, Turkey. Built in the late 19th century, this architectural gem showcases traditional Russian Orthodox design elements, including onion-shaped domes and intricate iconography. Dedicated to St. Panteleimon, the patron saint of physicians and healing, the church serves as a spiritual and cultural center for the Russian Orthodox community in Istanbul. With its ornate interior adorned with religious artwork and icons, the Church of St. Panteleimon offers visitors a glimpse into the rich religious heritage of Russia. Situated in the vibrant Beyoğlu district, the church is a symbol of religious diversity and tolerance in Istanbul, welcoming worshippers and visitors of all backgrounds to experience its serene atmosphere and timeless beauty.","41.02959530129659,28.978761140991192"
Artisans Park,4.4,467581,"1,3,6,11,12",https://en.wikipedia.org/wiki/Sanat%C3%A7%C4%B1lar_Park,"https://www.google.com/maps/dir//K%C4%B1l%C4%B1%C3%A7ali+Pa%C5%9Fa,+Defterdar+Yk%C5%9F.+No:2,+34433+Beyo%C4%9Flu%2F%C4%B0stanbul/@41.028372,28.9005624,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9d8dc83563f:0xa93ea3483cca8cd1!2m2!1d28.9829632!2d41.0284013?entry=ttu",3,"The Artisans Park, situated in Istanbul, Turkey, is a tranquil green space dedicated to celebrating the rich artistic heritage of the city. Nestled in the heart of Istanbul's historic district, this park serves as a haven for local artisans and craftsmen to showcase their talents and creations. Lush gardens, meandering pathways, and charming sculptures adorn the park, creating a serene atmosphere ideal for leisurely strolls and relaxation. Throughout the park, visitors can explore open-air studios and workshops, where skilled artisans demonstrate traditional craftsmanship techniques passed down through generations. From pottery and ceramics to weaving and woodworking, the Artisans Park offers a fascinating glimpse into Istanbul's vibrant artisanal culture. Regular exhibitions, workshops, and cultural events further enrich the park's ambiance, attracting visitors from near and far to experience the beauty and creativity flourishing within its serene surroundings.","41.033810678476115,28.982959818457207"
Surp Krikor Lusavorich Church,4.4,366333,"1,2,3,5","https://en.wikipedia.org/wiki/Surp_Krikor_Lusavori%C3%A7_Armenian_Church,_Kuzguncuk","https://www.google.com/maps/dir//Hac%C4%B1mimi,+Kemeralt%C4%B1+Cd.+No:40,+34425+Beyo%C4%9Flu%2F%C4%B0stanbul/@41.0256378,28.8960151,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9ddc818e755:0xa5bb79267bee61fc!2m2!1d28.9783934!2d41.0256896?hl=en&entry=ttu",3,"The Surp Krikor Lusavorich Church, also known as the Church of St. Gregory the Illuminator, is a historic Armenian Apostolic church located in Istanbul, Turkey. Constructed in the 19th century, this architectural gem is renowned for its intricate stone carvings, ornate frescoes, and majestic dome. Dedicated to St. Gregory the Illuminator, the patron saint of the Armenian Apostolic Church, the Surp Krikor Lusavorich Church serves as a spiritual and cultural center for the Armenian community in Istanbul. Its richly decorated interior, adorned with religious artwork and sacred relics, provides visitors with a glimpse into the centuries-old Armenian heritage and religious traditions. Situated in the vibrant Beyoğlu district, the church stands as a testament to the enduring presence of the Armenian community in Istanbul and its contributions to the city's cultural tapestry.","41.03107670471347,28.978755841042126"
Church of Saint Benoit,4.5,992964,"1,2,3,5",https://www.thebyzantinelegacy.com/saint-benoit,"https://www.google.com/maps/dir//Karak%C3%B6y,+Kemeralt%C4%B1+Cd.,+34425+Beyo%C4%9Flu%2F%C4%B0stanbul/@41.025327,28.8932874,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9c2a26e6c03:0xcdfc077072204859!2m2!1d28.9756882!2d41.0253563?entry=ttu",3,"The Church of Saint Benoit, situated in Istanbul, Turkey, is a historic Catholic church known for its architectural beauty and religious significance. Dating back to the 19th century, this church is dedicated to Saint Benedict of Nursia, a revered figure in Christian history. With its elegant facade, towering spire, and ornate interior adorned with religious artworks, the Church of Saint Benoit stands as a symbol of Istanbul's diverse religious heritage. Serving as a place of worship and reflection for the local Catholic community, as well as a cultural landmark for visitors, the church embodies a sense of spirituality and tranquility amidst the bustling city atmosphere.","41.02972997034855,28.97534149556673"
Kemankes Kara Mustafa Pasha Mosque,4.5,962195,"1,2,3,5",https://en.wikipedia.org/wiki/Kemanke%C5%9F_Kara_Mustafa_Pasha,"https://www.google.com/maps/dir/41.0943488,28.8817152/kemanke%C5%9F+kara+mustafa+pa%C5%9Fa+camii/@41.0568257,28.8402445,12z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x14cab9dd53210179:0x82aaccfd16d1d81e!2m2!1d28.9766691!2d41.0227805?entry=ttu",3,"The Kemankes Kara Mustafa Pasha Mosque, located in Istanbul, Turkey, is a historic Ottoman mosque named after Kara Mustafa Pasha, a prominent figure in Ottoman military history. Built in the 16th century, the mosque is renowned for its architectural elegance and cultural significance. Its striking minaret, dome, and intricate tilework showcase the craftsmanship of the Ottoman era. Situated in the vibrant Beyoğlu district, the mosque serves as a spiritual center for the local Muslim community and a cultural landmark for visitors. With its serene ambiance and rich history, the Kemankeş Kara Mustafa Pasha Mosque stands as a testament to Istanbul's diverse religious and architectural heritage.","41.04007875803808,28.97641788704596"
Turkish Orthodox Central Church of the Virgin Mary,4.4,126399,"1,2,3,5",https://en.wikipedia.org/wiki/Church_of_St._Mary_of_the_Spring_(Istanbul),https://www.google.com/maps/dir//t%C3%BCrk+ortodoks+merkez+meryem+ana+kilisesi/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x14cab9dc4cb67e35:0xc449a390b10936e6?sa=X&ved=1t:3061&ictx=111,3,"The Turkish Orthodox Central Church of the Virgin Mary, located in Istanbul, Turkey, is a significant religious institution for the Turkish Orthodox community. Dedicated to the Virgin Mary, this church serves as a focal point for Orthodox Christians in Turkey, providing a place of worship and spiritual guidance. Built in a traditional Orthodox architectural style, the church features ornate decorations, colorful iconography, and intricate domes, reflecting the rich religious heritage of the Orthodox faith. As a center of religious and cultural activity, the Turkish Orthodox Central Church of the Virgin Mary plays a vital role in preserving and promoting Orthodox traditions in Turkey, while also welcoming visitors from diverse backgrounds to experience its sacred atmosphere and learn about its historical significance.","41.02972115691482,28.978074965491288"
Saint Nicholas Church,4.2,598162,"1,2,3,5",https://www.stnicholascenter.org/gazetteer/2985,"https://www.google.com/maps/dir/41.0943488,28.8817152/Kemanke%C5%9F+Karamustafa+Pa%C5%9Fa,+Aya+Nikola+Church,+Hoca+Tahsin+Sk.+No:12,+34425+Beyo%C4%9Flu%2F%C4%B0stanbul/@41.0517504,28.8410905,12z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x14cab9dda8409b6f:0xa0895a7e0e0af621!2m2!1d28.978241!2d41.024417?entry=ttu",3,"The Saint Nicholas Church, also known as Aya Nikola Church, is a historic Orthodox church located in Istanbul, Turkey. Situated in the Beyoğlu district, this church dates back to the Byzantine era and holds great significance in both religious and architectural terms. Dedicated to Saint Nicholas, the patron saint of sailors and travelers, the church features stunning Byzantine architecture characterized by its domed roof, intricate frescoes, and ornate decorations. Over the centuries, the Saint Nicholas Church has served as a place of worship for Orthodox Christians and a cultural landmark for Istanbul's diverse community. Today, visitors can explore its rich history, marvel at its religious artwork, and experience the tranquility of its interior. With its timeless beauty and spiritual ambiance, the Saint Nicholas Church continues to be a cherished symbol of Istanbul's cultural heritage.","41.02948072058799,28.979106201869158"
Suleymaniye Mosque,4.2,443705,"1,2,3,5",https://www.ktb.gov.tr/EN-113783/suleymaniye-mosque.html,"https://www.google.com/maps/dir//S%C3%BCleymaniye,+Prof.+S%C4%B1dd%C4%B1k+Sami+Onar+Cd.+No:1,+34116+Fatih%2F%C4%B0stanbul/@41.0160177,28.8815703,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab98d3ac01031:0x8accf5042157cfed!2m2!1d28.9639711!2d41.016047?hl=en&entry=ttu",3,"The Suleymaniye Mosque is one of the most magnificent landmarks in Istanbul, Turkey, and is often regarded as one of the finest examples of Ottoman architecture. Commissioned by Sultan Suleyman the Magnificent and designed by the renowned Ottoman architect Mimar Sinan, construction of the mosque was completed in 1557.Situated on a hill overlooking the Golden Horn, the Suleymaniye Mosque dominates the city skyline with its majestic dome, towering minarets, and impressive courtyard. The mosque complex also includes a library, hospital, madrasas, and various charitable institutions.Inside the mosque, visitors are greeted with intricate tilework, elegant calligraphy, and beautiful stained glass windows, creating a serene and awe-inspiring atmosphere for worshipers and visitors alike. The spacious interior and thoughtful design of the Suleymaniye Mosque reflect the grandeur and spiritual significance of Ottoman architecture and Islamic culture.Surrounded by landscaped gardens and offering panoramic views of Istanbul, the Suleymaniye Mosque remains a symbol of the city's rich cultural heritage and a testament to the power and influence of the Ottoman Empire. It continues to be a place of worship, pilgrimage, and cultural exchange, welcoming visitors from around the world to experience its timeless beauty and spiritual tranquility.","41.02119837551341,28.96190778142724"
Old Soup Kitchen Mosque,4.5,197961,"1,2,3,5",https://en.wikipedia.org/wiki/Eski_Imaret_Mosque,"https://www.google.com/maps/place/Eski+Imaret+Mosque/@41.0215994,28.9549264,17z/data=!3m1!4b1!4m6!3m5!1s0x14caba1c904f83d3:0xa5b1b4379e6dada9!8m2!3d41.0215994!4d28.9549264!16s%2Fm%2F02rxvyr?entry=ttu",3,"The Old Soup Kitchen Mosque, known as Eski Imaret Camii in Turkish, is a historic mosque located in Istanbul, Turkey. Built during the Ottoman period, this mosque was originally part of a complex that served as a soup kitchen to provide food for the needy. The mosque's architecture reflects the elegant simplicity characteristic of Ottoman design, with a central dome and minarets gracing its exterior. Inside, visitors can admire the beautiful tilework and calligraphy that adorn the walls, reflecting the artistic richness of Islamic culture. Although it no longer functions as a soup kitchen, the Old Soup Kitchen Mosque continues to serve as a place of worship for the local Muslim community and a cultural landmark for visitors. Its historical significance and architectural beauty make it a must-visit destination for those exploring Istanbul's rich heritage.","41.021785573263415,28.954926399999994"
Fatih Sultan Mehmet Monument,4.3,755016,"1,3,4,6","https://tr.wikipedia.org/wiki/Dosya:Memorial_of_Sultan_Mehmed_II_the_Conqueror,_Fatih_Park,_Istanbul.jpg","https://www.google.com/maps/dir/41.0943488,28.8817152/Fatih+Sultan+Mehmet+Aniti/@41.0528902,28.8616582,13z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x14cabb7bf0f95dab:0xd22bc0b9c8e35765!2m2!1d28.9371073!2d41.0302549?entry=ttu",3,"The Fatih Sultan Mehmet Monument is a historical landmark located in Istanbul, Turkey, dedicated to Sultan Mehmed II, also known as Mehmed the Conqueror. This imposing monument commemorates Mehmed II's conquest of Constantinople (modern-day Istanbul) in 1453, which marked the end of the Byzantine Empire and the beginning of the Ottoman Empire's dominance in the region. The monument typically features a statue of Sultan Mehmed II atop a pedestal, often depicted in regal attire and holding a sword, symbolizing his military prowess and leadership. Surrounding the statue, visitors may find inscriptions detailing the significance of Mehmed II's conquest and its impact on history. Situated in prominent locations throughout Istanbul, such as city squares or historical sites, the Fatih Sultan Mehmet Monument serves as a reminder of the city's rich cultural and historical heritage. It stands as a symbol of the Ottoman Empire's power and influence, as well as a tribute to the enduring legacy of Sultan Mehmed II as one of history's most formidable conquerors.","41.03295177150576,28.9365025799525"
Sehzade Mehmet Mosque,4.1,708729,"1,2,3,5",https://en.wikipedia.org/wiki/%C5%9Eehzade_Mosque,"https://www.google.com/maps/dir/41.0943488,28.8817152/Kalenderhane,+%C5%9Eehzade+Cami,+34134+Fatih%2F%C4%B0stanbul/@41.0517504,28.8324089,12z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x14cab989607b0803:0x5bf517564b96e137!2m2!1d28.9563117!2d41.0141453?entry=ttu",3,"The Sehzade Mehmet Mosque, also known as the Prince Mehmet Mosque, is an iconic landmark in Istanbul, Turkey. Commissioned by Sultan Süleyman the Magnificent and designed by the renowned Ottoman architect Mimar Sinan, the mosque was completed in 1548.  Situated in the historic district of Fatih, near the famous Suleymaniye Mosque, the Sehzade Mehmet Mosque boasts an impressive architectural design, characterized by its majestic dome, towering minarets, and intricate tilework. The mosque complex also includes a madrasa, a hospital, and other charitable institutions. Inside the mosque, visitors are greeted with a spacious prayer hall adorned with elegant calligraphy, intricate geometric patterns, and beautiful stained glass windows. The serene atmosphere and exquisite craftsmanship of the Sehzade Mehmet Mosque create a sense of spiritual tranquility for worshipers and visitors alike. Surrounded by landscaped gardens and offering panoramic views of Istanbul, the Sehzade Mehmet Mosque stands as a testament to the grandeur and beauty of Ottoman architecture and Islamic culture. It remains an important religious and cultural landmark, attracting visitors from around the world to admire its timeless beauty and historical significance.","41.01963824961216,28.955318401772054"
