user_id,user_gender,place_id,continent,score,user_age
473,Male,898991,2,1,25
474,Female,480760,4,1,78
474,Female,292410,4,0,78
474,Female,265387,4,1,78
474,Female,326087,4,1,78
474,Female,775469,4,0,78
474,Female,615414,4,1,78
474,Female,342528,4,1,78
474,Female,201075,4,1,78
474,Female,196623,4,1,78
474,Female,414821,4,1,78
475,Female,450480,4,1,33
475,Female,957964,4,1,33
475,Female,517228,4,1,33
475,Female,443705,4,1,33
475,Female,375467,4,1,33
475,Female,452231,4,1,33
475,Female,335098,4,1,33
475,Female,459627,4,1,33
475,Female,761356,4,1,33
475,Female,470793,4,1,33
476,Male,227804,4,1,21
476,Male,102220,4,1,21
476,Male,769885,4,1,21
476,Male,366333,4,1,21
476,Male,708729,4,0,21
476,Male,507399,4,1,21
476,Male,939682,4,1,21
476,Male,132006,4,1,21
476,Male,288822,4,1,21
476,Male,152774,4,1,21
477,Male,898991,3,1,53
477,Male,962195,3,1,53
477,Male,148271,3,1,53
477,Male,965587,3,1,53
477,Male,443705,3,1,53
477,Male,691699,3,0,53
477,Male,965587,3,1,53
477,Male,960907,3,1,53
477,Male,303350,3,1,53
477,Male,207024,3,1,53
478,Female,587424,1,0,41
478,Female,733989,1,1,41
478,Female,711495,1,1,41
478,Female,970705,1,1,41
478,Female,331044,1,1,41
478,Female,106188,1,0,41
478,Female,637717,1,1,41
478,Female,207141,1,1,41
478,Female,370509,1,1,41
478,Female,879950,1,1,41
479,Male,370509,4,1,53
479,Male,992964,4,1,53
479,Male,831890,4,1,53
479,Male,207024,4,1,53
479,Male,450480,4,1,53
479,Male,274391,4,1,53
479,Male,140042,4,0,53
479,Male,958609,4,0,53
479,Male,859308,4,1,53
479,Male,265387,4,1,53
480,Female,806175,1,1,50
480,Female,615371,1,1,50
480,Female,266340,1,1,50
480,Female,656298,1,1,50
480,Female,711495,1,1,50
480,Female,516585,1,1,50
480,Female,507399,1,1,50
480,Female,934613,1,1,50
480,Female,366333,1,1,50
480,Female,443705,1,1,50
481,Female,898991,4,1,34
481,Female,805735,4,1,34
481,Female,306487,4,1,34
481,Female,470793,4,1,34
481,Female,554262,4,1,34
481,Female,777046,4,0,34
481,Female,176570,4,1,34
481,Female,207141,4,1,34
481,Female,498739,4,1,34
481,Female,414821,4,1,34
482,Female,331044,5,1,37
482,Female,883002,5,0,37
482,Female,750637,5,1,37
482,Female,805735,5,1,37
482,Female,957964,5,1,37
482,Female,505870,5,1,37
482,Female,951668,5,1,37
482,Female,871687,5,1,37
482,Female,755016,5,1,37
482,Female,132006,5,1,37
483,Male,126059,3,0,69
483,Male,821293,3,1,69
483,Male,342528,3,1,69
483,Male,615414,3,1,69
483,Male,871687,3,1,69
483,Male,107662,3,1,69
483,Male,498739,3,1,69
483,Male,443705,3,1,69
483,Male,879950,3,1,69
483,Male,196623,3,1,69
484,Male,289564,4,1,45
484,Male,820326,4,1,45
484,Male,868833,4,1,45
484,Male,868833,4,1,45
484,Male,311612,4,1,45
484,Male,750637,4,1,45
484,Male,372615,4,0,45
484,Male,441361,4,1,45
484,Male,161477,4,1,45
484,Male,161477,4,1,45
485,Male,537829,1,1,42
485,Male,957964,1,1,42
485,Male,777046,1,1,42
485,Male,366333,1,1,42
485,Male,744985,1,1,42
485,Male,859308,1,1,42
485,Male,130835,1,1,42
485,Male,366333,1,1,42
485,Male,195027,1,1,42
485,Male,424824,1,0,42
486,Female,452231,1,0,54
486,Female,414821,1,1,54
486,Female,616147,1,0,54
486,Female,723599,1,1,54
486,Female,292410,1,1,54
486,Female,606707,1,1,54
486,Female,229438,1,1,54
486,Female,266340,1,1,54
486,Female,274391,1,1,54
486,Female,879950,1,1,54
487,Male,723399,0,1,37
487,Male,152392,0,1,37
487,Male,821293,0,1,37
487,Male,992964,0,1,37
487,Male,563837,0,1,37
487,Male,102220,0,1,37
487,Male,124157,0,1,37
487,Male,463612,0,1,37
487,Male,891707,0,0,37
487,Male,303350,0,1,37
488,Male,299185,1,1,64
488,Male,496546,1,1,64
488,Male,517228,1,1,64
488,Male,761356,1,1,64
488,Male,755016,1,1,64
488,Male,479281,1,1,64
488,Male,691699,1,1,64
488,Male,631691,1,1,64
488,Male,806175,1,1,64
488,Male,227804,1,1,64
489,Male,496546,1,1,47
489,Male,929604,1,1,47
489,Male,721688,1,0,47
489,Male,113129,1,1,47
489,Male,568229,1,1,47
489,Male,275853,1,1,47
489,Male,755016,1,1,47
489,Male,152392,1,0,47
489,Male,806175,1,1,47
489,Male,939682,1,0,47
490,Male,957964,5,1,58
490,Male,930187,5,1,58
490,Male,342528,5,1,58
490,Male,637717,5,1,58
490,Male,331044,5,0,58
490,Male,498739,5,1,58
490,Male,606707,5,1,58
490,Male,691699,5,1,58
490,Male,275853,5,1,58
490,Male,195027,5,1,58
491,Female,775469,2,1,45
491,Female,260289,2,1,45
491,Female,286657,2,0,45
491,Female,228552,2,1,45
491,Female,711495,2,1,45
491,Female,274391,2,1,45
491,Female,432443,2,1,45
491,Female,897781,2,1,45
491,Female,286657,2,1,45
491,Female,370509,2,1,45
492,Female,106188,4,1,48
492,Female,470793,4,1,48
492,Female,805735,4,1,48
492,Female,537829,4,1,48
492,Female,459627,4,1,48
492,Female,844639,4,1,48
492,Female,805735,4,1,48
492,Female,934613,4,1,48
492,Female,898991,4,1,48
492,Female,133470,4,1,48
493,Female,615414,1,1,44
493,Female,299035,1,1,44
493,Female,770170,1,1,44
493,Female,106188,1,1,44
493,Female,517228,1,1,44
493,Female,656298,1,1,44
493,Female,126059,1,1,44
493,Female,366333,1,1,44
493,Female,126059,1,1,44
493,Female,917914,1,1,44
494,Female,827370,5,1,41
494,Female,871687,5,1,41
494,Female,827370,5,1,41
494,Female,516585,5,0,41
494,Female,360880,5,1,41
494,Female,124157,5,1,41
494,Female,958609,5,1,41
494,Female,537829,5,1,41
494,Female,432515,5,1,41
494,Female,723399,5,1,41
495,Female,960907,0,1,56
495,Female,601061,0,1,56
495,Female,199043,0,1,56
495,Female,274391,0,1,56
495,Female,704220,0,1,56
495,Female,776089,0,1,56
495,Female,711495,0,1,56
495,Female,965587,0,1,56
495,Female,831890,0,1,56
495,Female,129727,0,1,56
496,Female,274391,2,1,48
496,Female,480760,2,1,48
496,Female,827370,2,1,48
496,Female,213192,2,1,48
496,Female,776089,2,1,48
496,Female,463612,2,1,48
496,Female,299185,2,1,48
496,Female,755016,2,1,48
496,Female,207024,2,1,48
496,Female,776089,2,1,48
497,Female,372615,5,0,12
497,Female,197961,5,1,12
497,Female,868833,5,1,12
497,Female,274391,5,1,12
497,Female,366333,5,1,12
497,Female,196733,5,1,12
497,Female,133470,5,1,12
497,Female,697189,5,1,12
497,Female,528752,5,1,12
497,Female,191771,5,1,12
498,Male,820574,5,0,52
498,Male,299185,5,0,52
498,Male,965587,5,1,52
498,Male,844639,5,1,52
498,Male,140042,5,1,52
498,Male,480760,5,1,52
498,Male,165264,5,1,52
498,Male,274391,5,1,52
498,Male,126399,5,1,52
498,Male,616147,5,1,52
499,Female,467581,4,1,71
499,Female,631691,4,1,71
499,Female,625673,4,1,71
499,Female,274391,4,1,71
499,Female,776089,4,1,71
499,Female,827370,4,1,71
499,Female,102220,4,1,71
499,Female,625673,4,1,71
499,Female,850483,4,1,71
499,Female,957964,4,1,71
500,Male,326087,0,1,23
500,Male,744985,0,1,23
500,Male,213192,0,1,23
500,Male,126399,0,1,23
500,Male,516585,0,1,23
500,Male,370509,0,1,23
500,Male,505870,0,1,23
500,Male,452231,0,1,23
500,Male,372615,0,1,23
500,Male,704220,0,1,23
501,Male,562184,2,1,67
501,Male,342528,2,1,67
501,Male,195027,2,1,67
501,Male,877687,2,1,67
501,Male,113129,2,1,67
501,Male,962195,2,1,67
501,Male,761356,2,1,67
501,Male,723399,2,1,67
501,Male,463612,2,1,67
501,Male,656298,2,1,67
502,Female,891707,3,1,60
502,Female,505870,3,1,60
502,Female,992964,3,1,60
502,Female,769885,3,1,60
502,Female,750637,3,1,60
502,Female,616147,3,1,60
502,Female,326087,3,1,60
502,Female,463612,3,0,60
502,Female,750637,3,1,60
502,Female,545412,3,1,60
503,Male,951668,3,1,45
503,Male,322220,3,1,45
503,Male,148271,3,1,45
503,Male,107662,3,1,45
503,Male,152774,3,1,45
503,Male,805735,3,1,45
503,Male,228137,3,1,45
503,Male,326087,3,1,45
503,Male,721688,3,1,45
503,Male,537829,3,1,45
504,Male,653321,0,1,55
504,Male,656298,0,0,55
504,Male,750637,0,1,55
504,Male,562184,0,1,55
504,Male,207141,0,1,55
504,Male,806175,0,1,55
504,Male,360880,0,1,55
504,Male,459627,0,1,55
504,Male,761356,0,1,55
504,Male,883002,0,1,55
505,Male,537829,1,0,79
505,Male,844639,1,1,79
505,Male,372615,1,1,79
505,Male,770256,1,1,79
505,Male,844639,1,1,79
505,Male,676421,1,1,79
505,Male,191771,1,1,79
505,Male,507399,1,1,79
505,Male,616147,1,1,79
505,Male,891167,1,1,79
506,Male,755016,3,1,65
506,Male,932904,3,1,65
506,Male,844639,3,1,65
506,Male,877687,3,1,65
506,Male,129727,3,1,65
506,Male,883675,3,1,65
506,Male,335098,3,1,65
506,Male,516585,3,1,65
506,Male,755016,3,1,65
506,Male,805735,3,1,65
507,Female,275853,1,1,56
507,Female,921601,1,1,56
507,Female,661463,1,1,56
507,Female,289564,1,1,56
507,Female,165264,1,1,56
507,Female,161477,1,0,56
507,Female,877687,1,0,56
507,Female,443705,1,1,56
507,Female,672514,1,1,56
507,Female,246243,1,1,56
508,Female,260289,4,0,37
508,Female,496546,4,1,37
508,Female,311612,4,1,37
508,Female,292410,4,1,37
508,Female,517228,4,1,37
508,Female,156464,4,1,37
508,Female,207024,4,1,37
508,Female,777046,4,1,37
508,Female,572919,4,1,37
508,Female,960907,4,1,37
509,Female,228552,3,1,50
509,Female,480760,3,0,50
509,Female,827370,3,1,50
509,Female,568229,3,1,50
509,Female,868833,3,1,50
509,Female,197961,3,1,50
509,Female,656298,3,1,50
509,Female,489599,3,0,50
509,Female,450480,3,1,50
509,Female,227804,3,0,50
510,Female,656298,2,1,58
510,Female,672514,2,1,58
510,Female,656298,2,1,58
510,Female,467581,2,1,58
510,Female,850483,2,1,58
510,Female,648883,2,0,58
510,Female,631691,2,1,58
510,Female,891707,2,1,58
510,Female,957964,2,1,58
510,Female,615414,2,1,58
511,Female,932904,3,1,62
511,Female,331296,3,1,62
511,Female,739809,3,1,62
511,Female,260289,3,1,62
511,Female,204226,3,1,62
511,Female,615371,3,1,62
511,Female,631691,3,1,62
511,Female,113129,3,0,62
511,Female,682423,3,1,62
511,Female,372615,3,1,62
512,Female,939682,5,1,46
512,Female,606707,5,1,46
512,Female,516585,5,0,46
512,Female,112832,5,1,46
512,Female,850483,5,0,46
512,Female,925873,5,1,46
512,Female,891707,5,1,46
512,Female,176570,5,1,46
512,Female,126399,5,1,46
512,Female,761356,5,0,46
513,Female,770256,1,1,76
513,Female,883002,1,1,76
513,Female,459627,1,1,76
513,Female,598162,1,1,76
513,Female,897781,1,1,76
513,Female,917914,1,1,76
513,Female,528752,1,1,76
513,Female,432515,1,1,76
513,Female,507399,1,1,76
513,Female,891167,1,1,76
514,Male,176570,0,1,41
514,Male,824345,0,1,41
514,Male,934613,0,1,41
514,Male,104738,0,1,41
514,Male,401221,0,1,41
514,Male,176570,0,0,41
514,Male,720081,0,1,41
514,Male,770170,0,1,41
514,Male,708729,0,1,41
514,Male,165264,0,1,41
515,Male,207024,2,1,17
515,Male,331044,2,1,17
515,Male,898991,2,1,17
515,Male,288822,2,1,17
515,Male,496546,2,1,17
515,Male,598162,2,1,17
515,Male,860072,2,1,17
515,Male,661463,2,1,17
515,Male,601061,2,1,17
515,Male,770170,2,1,17
516,Male,925873,5,1,32
516,Male,407442,5,1,32
516,Male,897781,5,1,32
516,Male,130835,5,1,32
516,Male,372615,5,1,32
516,Male,424824,5,1,32
516,Male,601061,5,1,32
516,Male,107662,5,1,32
516,Male,197961,5,1,32
516,Male,697189,5,1,32
517,Female,306487,5,1,44
517,Female,432443,5,1,44
517,Female,708729,5,1,44
517,Female,129727,5,1,44
517,Female,770256,5,1,44
517,Female,289564,5,1,44
517,Female,265387,5,0,44
517,Female,776089,5,1,44
517,Female,827370,5,0,44
517,Female,615371,5,1,44
518,Female,601061,1,1,70
518,Female,443705,1,1,70
518,Female,372615,1,1,70
518,Female,928073,1,1,70
518,Female,199043,1,1,70
518,Female,130835,1,1,70
518,Female,341412,1,1,70
518,Female,366333,1,1,70
518,Female,572919,1,1,70
518,Female,251013,1,1,70
519,Male,148271,3,1,72
519,Male,537829,3,1,72
519,Male,720081,3,0,72
519,Male,554262,3,1,72
519,Male,375467,3,1,72
519,Male,925873,3,1,72
519,Male,784820,3,1,72
519,Male,229438,3,1,72
519,Male,970705,3,1,72
519,Male,132006,3,1,72
520,Male,661463,1,1,62
520,Male,601061,1,1,62
520,Male,615371,1,1,62
520,Male,777046,1,1,62
520,Male,637717,1,1,62
520,Male,958153,1,1,62
520,Male,161477,1,1,62
520,Male,207024,1,1,62
520,Male,213192,1,0,62
520,Male,197961,1,1,62
521,Female,498739,5,1,48
521,Female,844639,5,1,48
521,Female,443705,5,1,48
521,Female,962195,5,1,48
521,Female,883002,5,1,48
521,Female,260289,5,1,48
521,Female,229438,5,1,48
521,Female,616147,5,1,48
521,Female,820574,5,1,48
521,Female,831890,5,1,48
522,Male,213420,2,1,24
522,Male,407442,2,1,24
522,Male,711495,2,1,24
522,Male,188547,2,1,24
522,Male,228552,2,1,24
522,Male,721688,2,1,24
522,Male,227804,2,1,24
522,Male,806175,2,1,24
522,Male,299185,2,1,24
522,Male,784820,2,0,24
523,Male,229438,3,1,40
523,Male,821293,3,1,40
523,Male,992964,3,1,40
523,Male,970705,3,1,40
523,Male,516585,3,1,40
523,Male,950867,3,1,40
523,Male,859308,3,1,40
523,Male,898991,3,1,40
523,Male,929604,3,1,40
523,Male,152392,3,1,40
524,Female,693072,0,1,31
524,Female,676421,0,1,31
524,Female,322220,0,1,31
524,Female,572919,0,1,31
524,Female,505870,0,1,31
524,Female,441361,0,1,31
524,Female,372615,0,1,31
524,Female,844639,0,1,31
524,Female,755016,0,1,31
524,Female,372615,0,1,31
525,Female,130835,2,1,66
525,Female,322220,2,1,66
525,Female,715835,2,1,66
525,Female,107662,2,1,66
525,Female,104738,2,1,66
525,Female,480760,2,1,66
525,Female,960907,2,1,66
525,Female,229438,2,1,66
525,Female,883675,2,1,66
525,Female,930187,2,1,66
526,Male,720081,0,1,68
526,Male,846545,0,0,68
526,Male,311612,0,0,68
526,Male,432443,0,0,68
526,Male,299185,0,1,68
526,Male,204226,0,1,68
526,Male,883675,0,1,68
526,Male,676421,0,1,68
526,Male,132006,0,1,68
526,Male,616147,0,1,68
527,Female,637717,3,1,31
527,Female,260289,3,1,31
527,Female,824345,3,1,31
527,Female,424824,3,1,31
527,Female,480760,3,0,31
527,Female,331296,3,1,31
527,Female,213420,3,0,31
527,Female,631691,3,1,31
527,Female,140042,3,1,31
527,Female,207141,3,0,31
528,Female,414821,1,1,63
528,Female,288822,1,1,63
528,Female,877687,1,1,63
528,Female,246243,1,1,63
528,Female,479281,1,1,63
528,Female,322220,1,1,63
528,Female,126399,1,0,63
528,Female,859308,1,1,63
528,Female,341412,1,1,63
528,Female,124157,1,1,63
529,Male,335098,0,1,68
529,Male,891707,0,1,68
529,Male,251013,0,1,68
529,Male,827370,0,1,68
529,Male,292410,0,1,68
529,Male,844639,0,1,68
529,Male,831238,0,1,68
529,Male,776089,0,1,68
529,Male,761356,0,1,68
529,Male,213192,0,1,68
530,Female,213420,3,1,51
530,Female,960907,3,1,51
530,Female,112832,3,1,51
530,Female,925873,3,1,51
530,Female,958609,3,0,51
530,Female,341412,3,0,51
530,Female,129727,3,1,51
530,Female,299035,3,1,51
530,Female,917914,3,1,51
530,Female,930187,3,1,51
531,Female,877687,4,1,58
531,Female,133470,4,1,58
531,Female,274391,4,1,58
531,Female,126399,4,1,58
531,Female,372615,4,1,58
531,Female,104738,4,1,58
531,Female,598162,4,1,58
531,Female,877687,4,1,58
531,Female,537829,4,1,58
531,Female,821293,4,1,58
532,Male,104738,0,1,52
532,Male,126399,0,1,52
532,Male,322220,0,1,52
532,Male,925873,0,1,52
532,Male,820574,0,1,52
532,Male,661463,0,1,52
532,Male,407442,0,1,52
532,Male,227804,0,1,52
532,Male,165264,0,1,52
532,Male,572919,0,1,52
533,Female,299185,5,1,38
533,Female,207024,5,1,38
533,Female,463612,5,1,38
533,Female,196733,5,1,38
533,Female,366333,5,1,38
533,Female,951668,5,1,38
533,Female,213420,5,1,38
533,Female,572919,5,0,38
533,Female,656298,5,1,38
533,Female,207141,5,0,38
534,Male,615371,1,1,39
534,Male,891167,1,1,39
534,Male,102220,1,1,39
534,Male,288822,1,0,39
534,Male,207141,1,1,39
534,Male,827370,1,1,39
534,Male,104738,1,1,39
534,Male,106188,1,1,39
534,Male,921601,1,1,39
534,Male,846545,1,0,39
535,Male,331296,3,1,63
535,Male,693072,3,1,63
535,Male,711495,3,1,63
535,Male,831238,3,1,63
535,Male,441361,3,1,63
535,Male,480760,3,1,63
535,Male,260289,3,1,63
535,Male,672514,3,1,63
535,Male,598162,3,1,63
535,Male,777046,3,1,63
536,Female,755016,4,1,46
536,Female,587424,4,1,46
536,Female,450480,4,1,46
536,Female,820326,4,0,46
536,Female,161477,4,1,46
536,Female,958153,4,1,46
536,Female,372615,4,1,46
536,Female,568229,4,1,46
536,Female,721688,4,0,46
536,Female,846545,4,1,46
537,Female,228137,2,1,54
537,Female,480760,2,1,54
537,Female,859308,2,1,54
537,Female,306487,2,1,54
537,Female,733989,2,1,54
537,Female,733989,2,1,54
537,Female,407442,2,1,54
537,Female,375467,2,1,54
537,Female,140042,2,1,54
537,Female,375467,2,1,54
538,Female,831238,2,1,57
538,Female,745475,2,1,57
538,Female,195027,2,1,57
538,Female,221021,2,1,57
538,Female,879950,2,1,57
538,Female,196733,2,1,57
538,Female,204226,2,1,57
538,Female,616147,2,1,57
538,Female,432443,2,1,57
538,Female,195027,2,1,57
539,Male,572919,1,1,56
539,Male,213420,1,1,56
539,Male,401221,1,1,56
539,Male,152774,1,1,56
539,Male,129727,1,1,56
539,Male,260289,1,1,56
539,Male,824345,1,1,56
539,Male,213420,1,1,56
539,Male,653321,1,1,56
539,Male,322220,1,1,56
540,Female,691699,3,1,53
540,Female,188547,3,0,53
540,Female,723599,3,1,53
540,Female,879950,3,1,53
540,Female,693072,3,1,53
540,Female,104738,3,1,53
540,Female,992964,3,1,53
540,Female,274391,3,1,53
540,Female,370509,3,1,53
540,Female,480760,3,1,53
541,Female,929604,5,1,40
541,Female,653321,5,0,40
541,Female,331044,5,1,40
541,Female,459627,5,1,40
541,Female,196733,5,1,40
541,Female,265387,5,1,40
541,Female,480760,5,1,40
541,Female,107662,5,1,40
541,Female,770256,5,1,40
541,Female,213192,5,1,40
542,Male,860072,0,1,33
542,Male,883675,0,1,33
542,Male,286657,0,0,33
542,Male,372615,0,1,33
542,Male,126399,0,1,33
542,Male,850483,0,1,33
542,Male,784820,0,1,33
542,Male,102220,0,1,33
542,Male,517228,0,0,33
542,Male,715835,0,1,33
543,Male,130835,4,1,53
543,Male,925873,4,1,53
543,Male,820574,4,0,53
543,Male,958609,4,1,53
543,Male,528752,4,1,53
543,Male,213420,4,0,53
543,Male,776089,4,1,53
543,Male,672514,4,1,53
543,Male,366333,4,1,53
543,Male,637717,4,1,53
544,Male,537829,2,1,36
544,Male,207024,2,1,36
544,Male,721688,2,1,36
544,Male,126059,2,1,36
544,Male,124157,2,1,36
544,Male,879950,2,1,36
544,Male,450480,2,1,36
544,Male,289564,2,1,36
544,Male,331296,2,1,36
544,Male,260289,2,1,36
545,Male,831238,5,1,47
545,Male,879950,5,1,47
545,Male,691699,5,1,47
545,Male,489599,5,1,47
545,Male,470793,5,1,47
545,Male,860072,5,1,47
545,Male,480760,5,1,47
545,Male,723399,5,1,47
545,Male,107662,5,1,47
545,Male,661463,5,1,47
546,Male,820326,2,1,32
546,Male,572919,2,1,32
546,Male,331296,2,1,32
546,Male,165264,2,1,32
546,Male,615371,2,1,32
546,Male,213420,2,1,32
546,Male,721688,2,1,32
546,Male,859308,2,1,32
546,Male,204226,2,0,32
546,Male,463612,2,1,32
547,Male,721688,4,0,79
547,Male,661463,4,1,79
547,Male,132006,4,1,79
547,Male,958609,4,1,79
547,Male,311612,4,1,79
547,Male,755016,4,1,79
547,Male,745475,4,1,79
547,Male,213420,4,1,79
547,Male,366333,4,1,79
547,Male,721688,4,1,79
548,Female,708729,5,1,47
548,Female,286657,5,1,47
548,Female,572919,5,1,47
548,Female,228552,5,1,47
548,Female,693072,5,1,47
548,Female,528752,5,1,47
548,Female,132006,5,1,47
548,Female,723399,5,1,47
548,Female,152774,5,1,47
548,Female,260289,5,1,47
549,Female,311612,0,0,66
549,Female,126399,0,1,66
549,Female,672514,0,1,66
549,Female,992964,0,0,66
549,Female,958153,0,1,66
549,Female,806175,0,1,66
549,Female,682423,0,1,66
549,Female,950867,0,1,66
549,Female,124157,0,1,66
549,Female,126059,0,1,66
550,Female,113129,4,1,50
550,Female,970705,4,1,50
550,Female,463612,4,1,50
550,Female,672514,4,0,50
550,Female,844639,4,1,50
550,Female,331296,4,1,50
550,Female,227804,4,1,50
550,Female,898991,4,0,50
550,Female,227804,4,1,50
550,Female,693072,4,1,50
551,Male,939682,4,1,46
551,Male,846545,4,1,46
551,Male,770256,4,1,46
551,Male,517228,4,1,46
551,Male,844639,4,1,46
551,Male,744985,4,0,46
551,Male,113129,4,1,46
551,Male,207141,4,1,46
551,Male,496546,4,1,46
551,Male,755016,4,1,46
552,Female,126399,5,1,75
552,Female,207141,5,1,75
552,Female,372615,5,1,75
552,Female,891167,5,1,75
552,Female,879950,5,1,75
552,Female,927834,5,1,75
552,Female,860072,5,1,75
552,Female,824345,5,1,75
552,Female,925873,5,1,75
552,Female,931664,5,1,75
553,Male,598162,5,1,51
553,Male,197961,5,1,51
553,Male,965587,5,1,51
553,Male,450480,5,1,51
553,Male,615371,5,1,51
553,Male,661463,5,1,51
553,Male,213420,5,1,51
553,Male,598162,5,1,51
553,Male,292410,5,1,51
553,Male,331044,5,1,51
554,Male,844639,2,1,45
554,Male,207141,2,1,45
554,Male,897781,2,1,45
554,Male,195027,2,1,45
554,Male,335098,2,1,45
554,Male,213192,2,1,45
554,Male,891167,2,1,45
554,Male,372615,2,1,45
554,Male,221021,2,1,45
554,Male,921601,2,1,45
555,Male,537829,2,1,42
555,Male,207024,2,1,42
555,Male,196733,2,1,42
555,Male,697189,2,1,42
555,Male,844639,2,1,42
555,Male,859308,2,0,42
555,Male,691699,2,1,42
555,Male,932904,2,0,42
555,Male,505870,2,1,42
555,Male,201075,2,1,42
556,Female,606707,5,1,58
556,Female,601061,5,1,58
556,Female,188547,5,1,58
556,Female,432515,5,1,58
556,Female,917914,5,1,58
556,Female,661463,5,1,58
556,Female,601061,5,1,58
556,Female,672514,5,1,58
556,Female,820326,5,1,58
556,Female,213420,5,1,58
557,Male,128087,4,1,72
557,Male,326087,4,1,72
557,Male,176570,4,0,72
557,Male,204226,4,1,72
557,Male,625673,4,1,72
557,Male,156464,4,1,72
557,Male,537829,4,1,72
557,Male,275853,4,0,72
557,Male,126059,4,1,72
557,Male,844639,4,1,72
558,Female,704220,3,1,32
558,Female,113129,3,1,32
558,Female,637717,3,1,32
558,Female,467581,3,0,32
558,Female,776089,3,1,32
558,Female,958609,3,1,32
558,Female,221021,3,1,32
558,Female,770256,3,1,32
558,Female,229438,3,0,32
558,Female,432515,3,1,32
559,Female,931664,4,1,43
559,Female,656298,4,1,43
559,Female,289564,4,1,43
559,Female,711495,4,1,43
559,Female,750637,4,0,43
559,Female,806175,4,1,43
559,Female,601061,4,1,43
559,Female,207141,4,1,43
559,Female,898991,4,1,43
559,Female,682423,4,1,43
560,Female,161477,2,1,25
560,Female,299185,2,1,25
560,Female,775469,2,1,25
560,Female,401221,2,0,25
560,Female,528752,2,1,25
560,Female,188547,2,1,25
560,Female,322220,2,1,25
560,Female,498739,2,1,25
560,Female,860072,2,1,25
560,Female,479281,2,1,25
561,Female,992964,2,0,48
561,Female,366333,2,1,48
561,Female,860072,2,1,48
561,Female,962195,2,1,48
561,Female,507399,2,1,48
561,Female,459627,2,1,48
561,Female,128087,2,1,48
561,Female,370509,2,1,48
561,Female,322220,2,1,48
561,Female,770170,2,1,48
562,Male,877687,1,1,54
562,Male,130835,1,1,54
562,Male,335098,1,1,54
562,Male,227804,1,1,54
562,Male,601061,1,0,54
562,Male,274391,1,1,54
562,Male,289564,1,0,54
562,Male,733989,1,1,54
562,Male,299035,1,1,54
562,Male,489599,1,1,54
563,Male,846545,1,1,54
563,Male,112832,1,1,54
563,Male,820326,1,1,54
563,Male,204226,1,1,54
563,Male,152774,1,1,54
563,Male,480760,1,1,54
563,Male,156464,1,1,54
563,Male,777046,1,1,54
563,Male,360880,1,0,54
563,Male,711495,1,1,54
564,Female,129727,2,1,71
564,Female,631691,2,1,71
564,Female,489599,2,1,71
564,Female,375467,2,1,71
564,Female,228552,2,1,71
564,Female,467581,2,1,71
564,Female,925873,2,1,71
564,Female,213192,2,1,71
564,Female,265458,2,1,71
564,Female,958153,2,0,71
565,Female,221021,5,1,73
565,Female,770170,5,1,73
565,Female,201075,5,1,73
565,Female,140042,5,1,73
565,Female,441361,5,1,73
565,Female,715835,5,1,73
565,Female,844639,5,1,73
565,Female,331296,5,1,73
565,Female,489599,5,1,73
565,Female,661463,5,1,73
566,Male,126399,1,1,71
566,Male,289564,1,1,71
566,Male,152774,1,1,71
566,Male,432443,1,1,71
566,Male,199043,1,1,71
566,Male,672514,1,1,71
566,Male,113129,1,1,71
566,Male,931664,1,1,71
566,Male,921601,1,1,71
566,Male,939682,1,1,71
567,Female,739809,3,1,74
567,Female,516585,3,1,74
567,Female,463612,3,1,74
567,Female,289564,3,1,74
567,Female,516585,3,1,74
567,Female,432515,3,1,74
567,Female,467581,3,1,74
567,Female,303350,3,1,74
567,Female,883675,3,1,74
567,Female,106188,3,1,74
568,Female,335098,5,1,63
568,Female,331296,5,1,63
568,Female,286657,5,1,63
568,Female,372615,5,1,63
568,Female,331044,5,1,63
568,Female,274391,5,1,63
568,Female,227804,5,1,63
568,Female,341412,5,0,63
568,Female,228552,5,1,63
568,Female,563837,5,1,63
569,Female,750637,3,1,54
569,Female,303350,3,1,54
569,Female,883675,3,1,54
569,Female,246243,3,1,54
569,Female,554262,3,1,54
569,Female,745475,3,1,54
569,Female,928073,3,0,54
569,Female,331044,3,0,54
569,Female,883002,3,1,54
569,Female,322220,3,1,54
570,Male,805735,0,1,28
570,Male,306487,0,0,28
570,Male,459627,0,1,28
570,Male,161477,0,1,28
570,Male,708729,0,1,28
570,Male,859308,0,1,28
570,Male,229438,0,1,28
570,Male,891707,0,1,28
570,Male,443705,0,1,28
570,Male,289564,0,1,28
571,Male,292410,3,1,46
571,Male,957964,3,1,46
571,Male,131564,3,1,46
571,Male,129727,3,1,46
571,Male,370509,3,1,46
571,Male,516585,3,1,46
571,Male,306487,3,1,46
571,Male,424824,3,1,46
571,Male,331044,3,1,46
571,Male,750637,3,0,46
572,Female,227804,1,0,29
572,Female,156464,1,1,29
572,Female,750637,1,1,29
572,Female,299035,1,1,29
572,Female,601061,1,1,29
572,Female,711495,1,1,29
572,Female,441361,1,1,29
572,Female,770170,1,1,29
572,Female,601061,1,1,29
572,Female,124157,1,1,29
573,Female,246243,3,1,41
573,Female,479281,3,1,41
573,Female,820574,3,1,41
573,Female,496546,3,1,41
573,Female,960907,3,1,41
573,Female,479281,3,1,41
573,Female,958153,3,1,41
